PHI,T,P,NH3,H2,CH4,LBV,REF NO
1.7,460,7,60,40,0,16.73,1D
0.7,460,9,60,40,0,13.35,1D
0.8,460,9,60,40,0,18.43,1D
0.9,460,9,60,40,0,22.18,1D
1.1,460,9,60,40,0,28.06,1D
1.2,460,9,60,40,0,27,1D
1.3,460,9,60,40,0,24.33,1D
1.4,460,9,60,40,0,21.55,1D
1.5,460,9,60,40,0,19,1D
1.6,460,9,60,40,0,16.75,1D
1.7,460,9,60,40,0,14.82,1D
0.7,480,3,60,40,0,26.59,1D
0.8,480,3,60,40,0,34.34,1D
0.9,480,3,60,40,0,40.59,1D
1.1,480,3,60,40,0,48.81,1D
1.2,480,3,60,40,0,46.61,1D
1.3,480,3,60,40,0,42.41,1D
1.4,480,3,60,40,0,37.85,1D
1.5,480,3,60,40,0,33.57,1D
1.6,480,3,60,40,0,29.72,1D
1.7,480,3,60,40,0,26.38,1D
0.7,480,5,60,40,0,20.63,1D
0.8,480,5,60,40,0,27.21,1D
0.9,480,5,60,40,0,32.37,1D
1.1,480,5,60,40,0,39.93,1D
1.2,480,5,60,40,0,38.44,1D
1.3,480,5,60,40,0,35.02,1D
1.4,480,5,60,40,0,31.14,1D
1.5,480,5,60,40,0,27.54,1D
1.6,480,5,60,40,0,24.37,1D
1.7,480,5,60,40,0,21.68,1D
0.7,480,7,60,40,0,17.25,1D
0.8,480,7,60,40,0,23.19,1D
0.9,480,7,60,40,0,27.69,1D
1.1,480,7,60,40,0,34.55,1D
1.2,480,7,60,40,0,33.37,1D
1.3,480,7,60,40,0,30.27,1D
1.4,480,7,60,40,0,26.92,1D
1.5,480,7,60,40,0,23.77,1D
1.6,480,7,60,40,0,21.03,1D
1.7,480,7,60,40,0,18.65,1D
0.7,480,9,60,40,0,15.01,1D
0.8,480,9,60,40,0,20.48,1D
0.9,480,9,60,40,0,24.51,1D
1.1,480,9,60,40,0,30.83,1D
1.2,480,9,60,40,0,29.75,1D
1.3,480,9,60,40,0,26.89,1D
1.4,480,9,60,40,0,23.88,1D
1.5,480,9,60,40,0,21.13,1D
1.6,480,9,60,40,0,18.68,1D
1.7,480,9,60,40,0,16.56,1D
0.7,500,3,60,40,0,29.55,1D
0.8,500,3,60,40,0,37.84,1D
0.9,500,3,60,40,0,44.58,1D
1.1,500,3,60,40,0,53.26,1D
1.2,500,3,60,40,0,50.9,1D
1.3,500,3,60,40,0,46.41,1D
1.4,500,3,60,40,0,41.54,1D
1.5,500,3,60,40,0,36.95,1D
1.6,500,3,60,40,0,32.78,1D
1.7,500,3,60,40,0,29.18,1D
0.7,500,5,60,40,0,23.01,1D
0.8,500,5,60,40,0,30.08,1D
0.9,500,5,60,40,0,35.61,1D
1.1,500,5,60,40,0,43.66,1D
1.2,500,5,60,40,0,42.09,1D
1.3,500,5,60,40,0,38.46,1D
1.4,500,5,60,40,0,34.3,1D
1.5,500,5,60,40,0,30.41,1D
1.6,500,5,60,40,0,26.96,1D
1.7,500,5,60,40,0,24.04,1D
0.7,500,7,60,40,0,19.3,1D
0.8,500,7,60,40,0,25.68,1D
0.9,500,7,60,40,0,30.49,1D
1.1,500,7,60,40,0,37.83,1D
1.2,500,7,60,40,0,36.6,1D
1.3,500,7,60,40,0,33.31,1D
1.4,500,7,60,40,0,29.73,1D
1.5,500,7,60,40,0,26.32,1D
1.6,500,7,60,40,0,23.33,1D
1.7,500,7,60,40,0,20.74,1D
0.7,500,9,60,40,0,16.83,1D
0.8,500,9,60,40,0,22.67,1D
0.9,500,9,60,40,0,27.02,1D
1.1,500,9,60,40,0,33.81,1D
1.2,500,9,60,40,0,32.69,1D
1.3,500,9,60,40,0,29.65,1D
1.4,500,9,60,40,0,26.4,1D
1.5,500,9,60,40,0,23.44,1D
1.6,500,9,60,40,0,20.77,1D
1.7,500,9,60,40,0,18.45,1D
0.7,360,3,50,50,0,19.38,1D
0.8,360,3,50,50,0,25.96,1D
0.9,360,3,50,50,0,31.62,1D
1.1,360,3,50,50,0,39.66,1D
1.2,360,3,50,50,0,38,1D
1.3,360,3,50,50,0,34.41,1D
1.4,360,3,50,50,0,30.48,1D
1.5,360,3,50,50,0,26.82,1D
1.6,360,3,50,50,0,23.59,1D
1.7,360,3,50,50,0,20.86,1D
0.7,360,5,50,50,0,14.36,1D
0.8,360,5,50,50,0,19.87,1D
0.9,360,5,50,50,0,24.42,1D
1.1,360,5,50,50,0,31.45,1D
1.2,360,5,50,50,0,30.37,1D
1.3,360,5,50,50,0,27.48,1D
1.4,360,5,50,50,0,24.31,1D
1.5,360,5,50,50,0,21.41,1D
1.6,360,5,50,50,0,18.83,1D
1.7,360,5,50,50,0,16.64,1D
0.7,360,7,50,50,0,11.65,1D
0.8,360,7,50,50,0,16.56,1D
0.9,360,7,50,50,0,20.45,1D
1.1,360,7,50,50,0,26.68,1D
1.2,360,7,50,50,0,25.81,1D
1.3,360,7,50,50,0,23.31,1D
1.4,360,7,50,50,0,20.55,1D
1.5,360,7,50,50,0,18.07,1D
1.6,360,7,50,50,0,15.93,1D
1.7,360,7,50,50,0,14.07,1D
0.7,360,9,50,50,0,9.9,1D
0.8,360,9,50,50,0,14.39,1D
0.9,360,9,50,50,0,17.84,1D
1.1,360,9,50,50,0,23.44,1D
1.2,360,9,50,50,0,22.65,1D
1.3,360,9,50,50,0,20.38,1D
1.4,360,9,50,50,0,17.96,1D
1.5,360,9,50,50,0,15.76,1D
1.6,360,9,50,50,0,13.89,1D
1.7,360,9,50,50,0,12.3,1D
0.7,380,3,50,50,0,21.88,1D
0.8,380,3,50,50,0,29.07,1D
0.9,380,3,50,50,0,35.24,1D
1.1,380,3,50,50,0,43.89,1D
1.2,380,3,50,50,0,42.09,1D
1.3,380,3,50,50,0,38.2,1D
1.4,380,3,50,50,0,33.95,1D
1.5,380,3,50,50,0,29.95,1D
1.6,380,3,50,50,0,26.42,1D
1.7,380,3,50,50,0,23.39,1D
0.7,380,5,50,50,0,16.28,1D
0.8,380,5,50,50,0,22.3,1D
0.9,380,5,50,50,0,27.27,1D
1.1,380,5,50,50,0,34.89,1D
1.2,380,5,50,50,0,33.73,1D
1.3,380,5,50,50,0,30.64,1D
1.4,380,5,50,50,0,27.18,1D
1.5,380,5,50,50,0,24,1D
1.6,380,5,50,50,0,21.16,1D
1.7,380,5,50,50,0,18.73,1D
0.7,380,7,50,50,0,13.25,1D
0.8,380,7,50,50,0,18.62,1D
0.9,380,7,50,50,0,22.85,1D
1.1,380,7,50,50,0,29.64,1D
1.2,380,7,50,50,0,28.74,1D
1.3,380,7,50,50,0,26.04,1D
1.4,380,7,50,50,0,23.05,1D
1.5,380,7,50,50,0,20.29,1D
1.6,380,7,50,50,0,17.95,1D
1.7,380,7,50,50,0,15.89,1D
0.7,380,9,50,50,0,11.31,1D
0.8,380,9,50,50,0,16.2,1D
0.9,380,9,50,50,0,19.96,1D
1.1,380,9,50,50,0,26.08,1D
1.2,380,9,50,50,0,25.26,1D
1.3,380,9,50,50,0,22.83,1D
1.4,380,9,50,50,0,20.18,1D
1.5,380,9,50,50,0,17.76,1D
1.6,380,9,50,50,0,15.68,1D
1.7,380,9,50,50,0,13.91,1D
0.7,400,3,50,50,0,24.57,1D
0.8,400,3,50,50,0,32.42,1D
0.9,400,3,50,50,0,39.11,1D
1.1,400,3,50,50,0,48.41,1D
1.2,400,3,50,50,0,46.47,1D
1.3,400,3,50,50,0,42.29,1D
1.4,400,3,50,50,0,37.68,1D
1.5,400,3,50,50,0,33.33,1D
1.6,400,3,50,50,0,29.48,1D
1.7,400,3,50,50,0,26.15,1D
0.7,400,5,50,50,0,18.39,1D
0.8,400,5,50,50,0,24.93,1D
0.9,400,5,50,50,0,30.35,1D
1.1,400,5,50,50,0,38.58,1D
1.2,400,5,50,50,0,37.35,1D
1.3,400,5,50,50,0,34.02,1D
1.4,400,5,50,50,0,30.25,1D
1.5,400,5,50,50,0,26.81,1D
1.6,400,5,50,50,0,23.7,1D
1.7,400,5,50,50,0,21.02,1D
0.7,400,7,50,50,0,15.03,1D
0.8,400,7,50,50,0,20.88,1D
0.9,400,7,50,50,0,25.46,1D
1.1,400,7,50,50,0,32.83,1D
1.2,400,7,50,50,0,31.89,1D
1.3,400,7,50,50,0,28.99,1D
1.4,400,7,50,50,0,25.75,1D
1.5,400,7,50,50,0,22.73,1D
1.6,400,7,50,50,0,20.14,1D
1.7,400,7,50,50,0,17.88,1D
0.7,400,9,50,50,0,12.87,1D
0.8,400,9,50,50,0,18.13,1D
0.9,400,9,50,50,0,22.27,1D
1.1,400,9,50,50,0,28.91,1D
1.2,400,9,50,50,0,28.07,1D
1.3,400,9,50,50,0,25.47,1D
1.4,400,9,50,50,0,22.58,1D
1.5,400,9,50,50,0,19.94,1D
1.6,400,9,50,50,0,17.64,1D
1.7,400,9,50,50,0,15.68,1D
0.7,420,3,50,50,0,27.55,1D
0.8,420,3,50,50,0,36.03,1D
0.9,420,3,50,50,0,43.32,1D
1.1,420,3,50,50,0,53.24,1D
1.2,420,3,50,50,0,51.16,1D
1.3,420,3,50,50,0,46.61,1D
1.4,420,3,50,50,0,41.68,1D
1.5,420,3,50,50,0,36.98,1D
1.6,420,3,50,50,0,32.78,1D
1.7,420,3,50,50,0,29.13,1D
0.7,420,5,50,50,0,20.71,1D
0.8,420,5,50,50,0,27.81,1D
0.9,420,5,50,50,0,33.68,1D
1.1,420,5,50,50,0,42.51,1D
1.2,420,5,50,50,0,41.23,1D
1.3,420,5,50,50,0,37.66,1D
1.4,420,5,50,50,0,33.6,1D
1.5,420,5,50,50,0,29.86,1D
1.6,420,5,50,50,0,26.45,1D
1.7,420,5,50,50,0,23.5,1D
0.7,420,7,50,50,0,16.99,1D
0.8,420,7,50,50,0,23.3,1D
0.9,420,7,50,50,0,28.3,1D
1.1,420,7,50,50,0,36.25,1D
1.2,420,7,50,50,0,35.27,1D
1.3,420,7,50,50,0,32.17,1D
1.4,420,7,50,50,0,28.66,1D
1.5,420,7,50,50,0,25.38,1D
1.6,420,7,50,50,0,22.51,1D
1.7,420,7,50,50,0,20.05,1D
0.7,420,9,50,50,0,14.56,1D
0.8,420,9,50,50,0,20.28,1D
0.9,420,9,50,50,0,24.78,1D
1.1,420,9,50,50,0,31.96,1D
1.2,420,9,50,50,0,31.09,1D
1.3,420,9,50,50,0,28.33,1D
1.4,420,9,50,50,0,25.2,1D
1.5,420,9,50,50,0,22.31,1D
1.6,420,9,50,50,0,19.77,1D
1.7,420,9,50,50,0,17.6,1D
0.7,440,3,50,50,0,30.78,1D
0.8,440,3,50,50,0,39.98,1D
0.9,440,3,50,50,0,47.79,1D
1.1,440,3,50,50,0,58.4,1D
1.2,440,3,50,50,0,56.16,1D
1.3,440,3,50,50,0,51.23,1D
1.4,440,3,50,50,0,45.96,1D
1.5,440,3,50,50,0,40.89,1D
1.6,440,3,50,50,0,36.34,1D
1.7,440,3,50,50,0,32.36,1D
0.7,440,5,50,50,0,23.23,1D
0.8,440,5,50,50,0,30.93,1D
0.9,440,5,50,50,0,37.25,1D
1.1,440,5,50,50,0,46.73,1D
1.2,440,5,50,50,0,45.38,1D
1.3,440,5,50,50,0,41.56,1D
1.4,440,5,50,50,0,37.2,1D
1.5,440,5,50,50,0,33.14,1D
1.6,440,5,50,50,0,29.43,1D
1.7,440,5,50,50,0,26.21,1D
0.7,440,7,50,50,0,19.11,1D
0.8,440,7,50,50,0,25.89,1D
0.9,440,7,50,50,0,31.32,1D
1.1,440,7,50,50,0,39.93,1D
1.2,440,7,50,50,0,38.9,1D
1.3,440,7,50,50,0,35.59,1D
1.4,440,7,50,50,0,31.81,1D
1.5,440,7,50,50,0,28.25,1D
1.6,440,7,50,50,0,25.1,1D
1.7,440,7,50,50,0,22.41,1D
0.7,440,9,50,50,0,16.43,1D
0.8,440,9,50,50,0,22.59,1D
0.9,440,9,50,50,0,27.46,1D
1.1,440,9,50,50,0,35.23,1D
1.2,440,9,50,50,0,34.34,1D
1.3,440,9,50,50,0,31.4,1D
1.4,440,9,50,50,0,28.02,1D
1.5,440,9,50,50,0,24.88,1D
1.6,440,9,50,50,0,22.1,1D
1.7,440,9,50,50,0,19.7,1D
0.7,460,3,50,50,0,34.28,1D
0.8,460,3,50,50,0,44.15,1D
0.9,460,3,50,50,0,52.64,1D
1.1,460,3,50,50,0,63.86,1D
1.2,460,3,50,50,0,61.49,1D
1.3,460,3,50,50,0,56.18,1D
1.4,460,3,50,50,0,50.55,1D
1.5,460,3,50,50,0,45.11,1D
1.6,460,3,50,50,0,40.18,1D
1.7,460,3,50,50,0,35.86,1D
0.7,460,5,50,50,0,25.96,1D
0.8,460,5,50,50,0,34.26,1D
0.9,460,5,50,50,0,41.09,1D
1.1,460,5,50,50,0,51.25,1D
1.2,460,5,50,50,0,49.8,1D
1.3,460,5,50,50,0,45.74,1D
1.4,460,5,50,50,0,41.06,1D
1.5,460,5,50,50,0,36.64,1D
1.6,460,5,50,50,0,32.64,1D
1.7,460,5,50,50,0,29.14,1D
0.7,460,7,50,50,0,21.44,1D
0.8,460,7,50,50,0,28.74,1D
0.9,460,7,50,50,0,34.64,1D
1.1,460,7,50,50,0,43.85,1D
1.2,460,7,50,50,0,42.79,1D
1.3,460,7,50,50,0,39.27,1D
1.4,460,7,50,50,0,35.2,1D
1.5,460,7,50,50,0,31.34,1D
1.6,460,7,50,50,0,27.91,1D
1.7,460,7,50,50,0,24.98,1D
0.7,460,9,50,50,0,18.47,1D
0.8,460,9,50,50,0,25.11,1D
0.9,460,9,50,50,0,30.39,1D
1.1,460,9,50,50,0,38.74,1D
1.2,460,9,50,50,0,37.81,1D
1.3,460,9,50,50,0,34.72,1D
1.4,460,9,50,50,0,31.07,1D
1.5,460,9,50,50,0,27.66,1D
1.6,460,9,50,50,0,24.63,1D
1.7,460,9,50,50,0,21.99,1D
0.7,480,3,50,50,0,38.05,1D
0.8,480,3,50,50,0,48.73,1D
0.9,480,3,50,50,0,57.86,1D
1.1,480,3,50,50,0,69.71,1D
1.2,480,3,50,50,0,67.18,1D
1.3,480,3,50,50,0,61.49,1D
1.4,480,3,50,50,0,55.44,1D
1.5,480,3,50,50,0,49.6,1D
1.6,480,3,50,50,0,44.29,1D
1.7,480,3,50,50,0,39.63,1D
0.7,480,5,50,50,0,28.94,1D
0.8,480,5,50,50,0,37.84,1D
0.9,480,5,50,50,0,45.22,1D
1.1,480,5,50,50,0,56.08,1D
1.2,480,5,50,50,0,54.55,1D
1.3,480,5,50,50,0,50.21,1D
1.4,480,5,50,50,0,45.21,1D
1.5,480,5,50,50,0,40.4,1D
1.6,480,5,50,50,0,36.12,1D
1.7,480,5,50,50,0,32.31,1D
0.7,480,7,50,50,0,23.98,1D
0.8,480,7,50,50,0,31.83,1D
0.9,480,7,50,50,0,38.17,1D
1.1,480,7,50,50,0,48.04,1D
1.2,480,7,50,50,0,46.95,1D
1.3,480,7,50,50,0,43.22,1D
1.4,480,7,50,50,0,38.84,1D
1.5,480,7,50,50,0,34.68,1D
1.6,480,7,50,50,0,30.95,1D
1.7,480,7,50,50,0,27.76,1D
0.7,480,9,50,50,0,20.68,1D
0.8,480,9,50,50,0,27.85,1D
0.9,480,9,50,50,0,33.53,1D
1.1,480,9,50,50,0,42.51,1D
1.2,480,9,50,50,0,41.55,1D
1.3,480,9,50,50,0,38.27,1D
1.4,480,9,50,50,0,34.37,1D
1.5,480,9,50,50,0,30.66,1D
1.6,480,9,50,50,0,27.36,1D
1.7,480,9,50,50,0,24.48,1D
0.7,500,3,50,50,0,42.18,1D
0.8,500,3,50,50,0,53.61,1D
0.9,500,3,50,50,0,63.44,1D
1.1,500,3,50,50,0,75.93,1D
1.2,500,3,50,50,0,73.22,1D
1.3,500,3,50,50,0,67.16,1D
1.4,500,3,50,50,0,60.7,1D
1.5,500,3,50,50,0,54.43,1D
1.6,500,3,50,50,0,48.72,1D
1.7,500,3,50,50,0,43.68,1D
0.7,500,5,50,50,0,32.18,1D
0.8,500,5,50,50,0,41.8,1D
0.9,500,5,50,50,0,49.66,1D
1.1,500,5,50,50,0,61.22,1D
1.2,500,5,50,50,0,59.61,1D
1.3,500,5,50,50,0,54.98,1D
1.4,500,5,50,50,0,49.64,1D
1.5,500,5,50,50,0,44.45,1D
1.6,500,5,50,50,0,39.86,1D
1.7,500,5,50,50,0,35.74,1D
0.7,500,7,50,50,0,26.72,1D
0.8,500,7,50,50,0,35.13,1D
0.9,500,7,50,50,0,41.99,1D
1.1,500,7,50,50,0,52.5,1D
1.2,500,7,50,50,0,51.36,1D
1.3,500,7,50,50,0,47.44,1D
1.4,500,7,50,50,0,42.76,1D
1.5,500,7,50,50,0,38.27,1D
1.6,500,7,50,50,0,34.25,1D
1.7,500,7,50,50,0,30.74,1D
0.7,500,9,50,50,0,23.08,1D
0.8,500,9,50,50,0,30.78,1D
0.9,500,9,50,50,0,36.93,1D
1.1,500,9,50,50,0,46.54,1D
1.2,500,9,50,50,0,45.55,1D
1.3,500,9,50,50,0,42.1,1D
1.4,500,9,50,50,0,37.9,1D
1.5,500,9,50,50,0,33.91,1D
1.6,500,9,50,50,0,30.33,1D
1.7,500,9,50,50,0,27.2,1D
0.7,360,3,40,60,0,28.61,1D
0.8,360,3,40,60,0,38.27,1D
0.9,360,3,40,60,0,46.99,1D
1.1,360,3,40,60,0,59.63,1D
1.2,360,3,40,60,0,58.52,1D
1.3,360,3,40,60,0,53.87,1D
1.4,360,3,40,60,0,48.24,1D
1.5,360,3,40,60,0,42.86,1D
1.6,360,3,40,60,0,38.12,1D
1.7,360,3,40,60,0,33.86,1D
0.7,360,5,40,60,0,21.14,1D
0.8,360,5,40,60,0,28.94,1D
0.9,360,5,40,60,0,35.75,1D
1.1,360,5,40,60,0,46.62,1D
1.2,360,5,40,60,0,45.87,1D
1.3,360,5,40,60,0,42.35,1D
1.4,360,5,40,60,0,37.99,1D
1.5,360,5,40,60,0,33.75,1D
1.6,360,5,40,60,0,29.91,1D
1.7,360,5,40,60,0,26.57,1D
0.7,360,7,40,60,0,17.07,1D
0.8,360,7,40,60,0,23.79,1D
0.9,360,7,40,60,0,29.57,1D
1.1,360,7,40,60,0,39.11,1D
1.2,360,7,40,60,0,38.53,1D
1.3,360,7,40,60,0,35.48,1D
1.4,360,7,40,60,0,31.85,1D
1.5,360,7,40,60,0,28.29,1D
1.6,360,7,40,60,0,25.1,1D
1.7,360,7,40,60,0,22.31,1D
0.7,360,9,40,60,0,14.43,1D
0.8,360,9,40,60,0,20.48,1D
0.9,360,9,40,60,0,25.57,1D
1.1,360,9,40,60,0,34.08,1D
1.2,360,9,40,60,0,33.57,1D
1.3,360,9,40,60,0,30.84,1D
1.4,360,9,40,60,0,27.58,1D
1.5,360,9,40,60,0,24.55,1D
1.6,360,9,40,60,0,21.79,1D
1.7,360,9,40,60,0,19.4,1D
0.7,380,3,40,60,0,32.21,1D
0.8,380,3,40,60,0,42.78,1D
0.9,380,3,40,60,0,52.19,1D
1.1,380,3,40,60,0,65.83,1D
1.2,380,3,40,60,0,64.67,1D
1.3,380,3,40,60,0,59.65,1D
1.4,380,3,40,60,0,53.56,1D
1.5,380,3,40,60,0,47.73,1D
1.6,380,3,40,60,0,42.56,1D
1.7,380,3,40,60,0,37.89,1D
0.7,380,5,40,60,0,23.92,1D
0.8,380,5,40,60,0,32.38,1D
0.9,380,5,40,60,0,39.85,1D
1.1,380,5,40,60,0,51.61,1D
1.2,380,5,40,60,0,50.84,1D
1.3,380,5,40,60,0,47.06,1D
1.4,380,5,40,60,0,42.34,1D
1.5,380,5,40,60,0,37.72,1D
1.6,380,5,40,60,0,33.52,1D
1.7,380,5,40,60,0,29.84,1D
0.7,380,7,40,60,0,19.37,1D
0.8,380,7,40,60,0,26.7,1D
0.9,380,7,40,60,0,33.01,1D
1.1,380,7,40,60,0,43.38,1D
1.2,380,7,40,60,0,42.79,1D
1.3,380,7,40,60,0,39.52,1D
1.4,380,7,40,60,0,35.57,1D
1.5,380,7,40,60,0,31.69,1D
1.6,380,7,40,60,0,28.19,1D
1.7,380,7,40,60,0,25.13,1D
0.7,380,9,40,60,0,16.37,1D
0.8,380,9,40,60,0,23.02,1D
0.9,380,9,40,60,0,28.59,1D
1.1,380,9,40,60,0,37.83,1D
1.2,380,9,40,60,0,37.35,1D
1.3,380,9,40,60,0,34.44,1D
1.4,380,9,40,60,0,30.89,1D
1.5,380,9,40,60,0,27.55,1D
1.6,380,9,40,60,0,24.53,1D
1.7,380,9,40,60,0,21.89,1D
0.7,400,3,40,60,0,36.13,1D
0.8,400,3,40,60,0,47.58,1D
0.9,400,3,40,60,0,57.86,1D
1.1,400,3,40,60,0,72.47,1D
1.2,400,3,40,60,0,71.22,1D
1.3,400,3,40,60,0,65.83,1D
1.4,400,3,40,60,0,59.28,1D
1.5,400,3,40,60,0,52.95,1D
1.6,400,3,40,60,0,47.29,1D
1.7,400,3,40,60,0,42.23,1D
0.7,400,5,40,60,0,26.92,1D
0.8,400,5,40,60,0,36.14,1D
0.9,400,5,40,60,0,44.27,1D
1.1,400,5,40,60,0,56.96,1D
1.2,400,5,40,60,0,56.16,1D
1.3,400,5,40,60,0,52.07,1D
1.4,400,5,40,60,0,47.02,1D
1.5,400,5,40,60,0,42,1D
1.6,400,5,40,60,0,37.43,1D
1.7,400,5,40,60,0,33.4,1D
0.7,400,7,40,60,0,21.82,1D
0.8,400,7,40,60,0,29.83,1D
0.9,400,7,40,60,0,36.72,1D
1.1,400,7,40,60,0,47.97,1D
1.2,400,7,40,60,0,47.38,1D
1.3,400,7,40,60,0,43.88,1D
1.4,400,7,40,60,0,39.59,1D
1.5,400,7,40,60,0,35.39,1D
1.6,400,7,40,60,0,31.56,1D
1.7,400,7,40,60,0,28.19,1D
0.7,400,9,40,60,0,18.53,1D
0.8,400,9,40,60,0,25.77,1D
0.9,400,9,40,60,0,31.84,1D
1.1,400,9,40,60,0,41.89,1D
1.2,400,9,40,60,0,41.42,1D
1.3,400,9,40,60,0,38.32,1D
1.4,400,9,40,60,0,34.47,1D
1.5,400,9,40,60,0,30.81,1D
1.6,400,9,40,60,0,27.51,1D
1.7,400,9,40,60,0,24.59,1D
0.7,420,3,40,60,0,40.36,1D
0.8,420,3,40,60,0,52.75,1D
0.9,420,3,40,60,0,63.93,1D
1.1,420,3,40,60,0,79.51,1D
1.2,420,3,40,60,0,78.22,1D
1.3,420,3,40,60,0,72.46,1D
1.4,420,3,40,60,0,65.4,1D
1.5,420,3,40,60,0,58.57,1D
1.6,420,3,40,60,0,52.36,1D
1.7,420,3,40,60,0,46.92,1D
0.7,420,5,40,60,0,30.19,1D
0.8,420,5,40,60,0,40.19,1D
0.9,420,5,40,60,0,49.05,1D
1.1,420,5,40,60,0,62.69,1D
1.2,420,5,40,60,0,61.86,1D
1.3,420,5,40,60,0,57.45,1D
1.4,420,5,40,60,0,52.04,1D
1.5,420,5,40,60,0,46.62,1D
1.6,420,5,40,60,0,41.65,1D
1.7,420,5,40,60,0,37.25,1D
0.7,420,7,40,60,0,24.53,1D
0.8,420,7,40,60,0,33.25,1D
0.9,420,7,40,60,0,40.73,1D
1.1,420,7,40,60,0,52.87,1D
1.2,420,7,40,60,0,52.29,1D
1.3,420,7,40,60,0,48.55,1D
1.4,420,7,40,60,0,43.92,1D
1.5,420,7,40,60,0,39.4,1D
1.6,420,7,40,60,0,35.2,1D
1.7,420,7,40,60,0,31.52,1D
0.7,420,9,40,60,0,20.87,1D
0.8,420,9,40,60,0,28.75,1D
0.9,420,9,40,60,0,35.35,1D
1.1,420,9,40,60,0,46.22,1D
1.2,420,9,40,60,0,45.78,1D
1.3,420,9,40,60,0,42.49,1D
1.4,420,9,40,60,0,38.33,1D
1.5,420,9,40,60,0,34.35,1D
1.6,420,9,40,60,0,30.76,1D
1.7,420,9,40,60,0,27.54,1D
0.7,440,3,40,60,0,44.99,1D
0.8,440,3,40,60,0,58.43,1D
0.9,440,3,40,60,0,70.46,1D
1.1,440,3,40,60,0,87.01,1D
1.2,440,3,40,60,0,85.65,1D
1.3,440,3,40,60,0,79.52,1D
1.4,440,3,40,60,0,71.94,1D
1.5,440,3,40,60,0,64.58,1D
1.6,440,3,40,60,0,57.86,1D
1.7,440,3,40,60,0,51.98,1D
0.7,440,5,40,60,0,33.79,1D
0.8,440,5,40,60,0,44.61,1D
0.9,440,5,40,60,0,54.18,1D
1.1,440,5,40,60,0,68.82,1D
1.2,440,5,40,60,0,67.96,1D
1.3,440,5,40,60,0,63.2,1D
1.4,440,5,40,60,0,57.42,1D
1.5,440,5,40,60,0,51.59,1D
1.6,440,5,40,60,0,46.21,1D
1.7,440,5,40,60,0,41.43,1D
0.7,440,7,40,60,0,27.52,1D
0.8,440,7,40,60,0,36.96,1D
0.9,440,7,40,60,0,45.08,1D
1.1,440,7,40,60,0,58.11,1D
1.2,440,7,40,60,0,57.55,1D
1.3,440,7,40,60,0,53.57,1D
1.4,440,7,40,60,0,48.58,1D
1.5,440,7,40,60,0,43.72,1D
1.6,440,7,40,60,0,39.15,1D
1.7,440,7,40,60,0,35.12,1D
0.7,440,9,40,60,0,23.47,1D
0.8,440,9,40,60,0,31.98,1D
0.9,440,9,40,60,0,39.15,1D
1.1,440,9,40,60,0,50.89,1D
1.2,440,9,40,60,0,50.47,1D
1.3,440,9,40,60,0,46.96,1D
1.4,440,9,40,60,0,42.52,1D
1.5,440,9,40,60,0,38.16,1D
1.6,440,9,40,60,0,34.27,1D
1.7,440,9,40,60,0,30.76,1D
0.7,460,3,40,60,0,50.02,1D
0.8,460,3,40,60,0,64.52,1D
0.9,460,3,40,60,0,77.47,1D
1.1,460,3,40,60,0,94.99,1D
1.2,460,3,40,60,0,93.57,1D
1.3,460,3,40,60,0,87.04,1D
1.4,460,3,40,60,0,78.92,1D
1.5,460,3,40,60,0,71.04,1D
1.6,460,3,40,60,0,63.8,1D
1.7,460,3,40,60,0,57.42,1D
0.7,460,5,40,60,0,37.61,1D
0.8,460,5,40,60,0,49.32,1D
0.9,460,5,40,60,0,59.71,1D
1.1,460,5,40,60,0,75.34,1D
1.2,460,5,40,60,0,74.47,1D
1.3,460,5,40,60,0,69.41,1D
1.4,460,5,40,60,0,63.19,1D
1.5,460,5,40,60,0,56.92,1D
1.6,460,5,40,60,0,51.12,1D
1.7,460,5,40,60,0,45.93,1D
0.7,460,7,40,60,0,30.73,1D
0.8,460,7,40,60,0,40.95,1D
0.9,460,7,40,60,0,49.76,1D
1.1,460,7,40,60,0,63.73,1D
1.2,460,7,40,60,0,63.18,1D
1.3,460,7,40,60,0,58.94,1D
1.4,460,7,40,60,0,53.58,1D
1.5,460,7,40,60,0,48.36,1D
1.6,460,7,40,60,0,43.41,1D
1.7,460,7,40,60,0,39.03,1D
0.7,460,9,40,60,0,26.28,1D
0.8,460,9,40,60,0,35.52,1D
0.9,460,9,40,60,0,43.24,1D
1.1,460,9,40,60,0,55.84,1D
1.2,460,9,40,60,0,55.47,1D
1.3,460,9,40,60,0,51.76,1D
1.4,460,9,40,60,0,47.01,1D
1.5,460,9,40,60,0,42.27,1D
1.6,460,9,40,60,0,38.07,1D
1.7,460,9,40,60,0,34.25,1D
0.7,480,3,40,60,0,55.42,1D
0.8,480,3,40,60,0,71.03,1D
0.9,480,3,40,60,0,85.05,1D
1.1,480,3,40,60,0,103.49,1D
1.2,480,3,40,60,0,101.99,1D
1.3,480,3,40,60,0,95.07,1D
1.4,480,3,40,60,0,86.39,1D
1.5,480,3,40,60,0,77.91,1D
1.6,480,3,40,60,0,70.14,1D
1.7,480,3,40,60,0,63.24,1D
0.7,480,5,40,60,0,41.84,1D
0.8,480,5,40,60,0,54.48,1D
0.9,480,5,40,60,0,65.64,1D
1.1,480,5,40,60,0,82.28,1D
